state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,total_calls,total_minutes,ratio_calls,ratio_minutes,avg_day_minutes,avg_eve_minutes,avg_night_minutes,total_local_charge,ratio_charge
0,82,0,0,1,0,207.2,114,35.22,163.7,97,13.91,192.8,79,8.68,9.3,4,2.51,7,290,563.7,0.013793103448275862,0.016498137307078234,2.526829268292683,1.996341463414634,2.3512195121951223,57.809999999999995,0.04341809375540564
41,77,0,0,1,0,208.8,117,35.5,175.4,81,14.91,171.5,105,7.72,13.4,3,3.62,0,303,555.7,0.009900990099009901,0.024113730430088177,2.7116883116883117,2.277922077922078,2.227272727272727,58.129999999999995,0.06227421297092724
21,201,2,0,1,0,159.9,61,27.18,237.3,124,20.17,290.2,99,13.06,13.4,4,3.62,3,284,687.4000000000001,0.014084507042253521,0.01949374454466104,0.7955223880597015,1.1805970149253733,1.443781094527363,60.410000000000004,0.05992385366661149
33,139,0,1,1,0,185.1,101,31.47,266.7,75,22.67,207.9,95,9.36,9.0,3,2.43,3,271,659.6999999999999,0.01107011070110701,0.013642564802182813,1.3316546762589927,1.918705035971223,1.4956834532374101,63.5,0.03826771653543307
40,94,1,0,1,0,139.1,93,23.65,237.9,100,20.22,227.1,59,10.22,11.4,3,3.08,1,252,604.1,0.011904761904761904,0.01887104783976163,1.479787234042553,2.5308510638297874,2.4159574468085108,54.089999999999996,0.05694213348123498
30,95,0,0,1,0,155.5,99,26.44,167.0,75,14.2,190.7,125,8.58,13.2,4,3.56,1,299,513.2,0.013377926421404682,0.025720966484801242,1.6368421052631579,1.7578947368421052,2.0073684210526315,49.22,0.07232832182039821
37,138,1,0,1,0,180.5,82,30.69,242.4,103,20.6,244.4,89,11.0,10.3,7,2.78,2,274,667.3,0.025547445255474453,0.01543533643039113,1.3079710144927537,1.7565217391304349,1.7710144927536233,62.290000000000006,0.044629956654358635
39,105,0,0,1,0,204.6,111,34.78,134.4,109,11.42,260.8,69,11.74,5.7,7,1.54,1,289,599.8,0.02422145328719723,0.009503167722574193,1.9485714285714286,1.28,2.483809523809524,57.940000000000005,0.02657921988263721
41,81,0,1,1,0,220.4,76,37.47,276.4,122,23.49,239.5,112,10.78,11.4,5,3.08,1,310,736.3,0.016129032258064516,0.015482819502920006,2.7209876543209877,3.412345679012345,2.95679012345679,71.74,0.042932812935600785
41,127,2,0,1,0,223.2,137,37.94,144.7,119,12.3,96.0,109,4.32,8.6,4,2.32,2,365,463.9,0.010958904109589041,0.018538478120284543,1.7574803149606297,1.1393700787401575,0.7559055118110236,54.559999999999995,0.042521994134897365
48,84,0,0,1,0,109.1,114,18.55,231.4,113,19.67,274.0,112,12.33,9.6,4,2.59,0,339,614.5,0.011799410029498525,0.015622457282343368,1.2988095238095236,2.7547619047619047,3.261904761904762,50.55,0.051236399604352126
28,47,2,0,0,30,136.5,101,23.21,174.9,74,14.87,146.4,91,6.59,10.9,3,2.94,2,266,457.79999999999995,0.011278195488721804,0.02380952380952381,2.904255319148936,3.721276595744681,3.1148936170212767,44.67,0.06581598388179986
35,128,2,1,1,0,192.8,96,32.78,136.6,86,11.61,151.8,75,6.83,13.5,4,3.65,1,257,481.2,0.01556420233463035,0.02805486284289277,1.50625,1.0671875,1.1859375,51.22,0.07126122608356111
40,76,2,0,1,0,293.8,94,49.95,169.6,62,14.42,160.4,103,7.22,13.7,9,3.7,0,259,623.8,0.03474903474903475,0.021962167361333763,3.865789473684211,2.231578947368421,2.110526315789474,71.59,0.05168319597709177
40,167,1,0,1,0,130.5,66,22.19,80.9,102,6.88,221.6,116,9.97,11.2,5,3.02,1,284,433.0,0.017605633802816902,0.025866050808314087,0.781437125748503,0.48443113772455093,1.3269461077844311,39.04,0.07735655737704918
48,104,0,0,1,0,186.8,102,31.76,176.3,114,14.99,222.2,84,10.0,13.0,3,3.51,0,300,585.3,0.01,0.02221083205193918,1.7961538461538462,1.6951923076923079,2.1365384615384615,56.75,0.06185022026431718
13,136,0,0,1,0,110.2,92,18.73,219.4,109,18.65,188.1,67,8.46,12.3,4,3.32,2,268,517.7,0.014925373134328358,0.0237589337454124,0.8102941176470588,1.613235294117647,1.3830882352941176,45.839999999999996,0.07242582897033159
30,83,2,0,0,33,228.2,85,38.79,249.2,114,21.18,93.5,89,4.21,10.2,7,2.75,0,288,570.9,0.024305555555555556,0.01786652653704677,2.7493975903614456,3.0024096385542167,1.1265060240963856,64.17999999999999,0.04284823932689312
38,78,0,1,1,0,176.6,107,30.02,179.4,98,15.25,178.2,80,8.02,16.6,5,4.48,2,285,534.2,0.017543859649122806,0.031074503931111944,2.264102564102564,2.3000000000000003,2.2846153846153845,53.28999999999999,0.08406830549821732
3,135,0,0,0,45,241.4,102,41.04,206.4,78,17.54,196.6,104,8.85,9.4,6,2.54,0,284,644.4,0.02112676056338028,0.014587212911235258,1.7881481481481483,1.528888888888889,1.4562962962962962,67.42999999999999,0.03766869345988433
5,79,1,0,1,0,174.8,88,29.72,197.0,94,16.75,87.0,103,3.92,8.6,6,2.32,3,285,458.8,0.021052631578947368,0.018744551002615517,2.2126582278481015,2.4936708860759493,1.1012658227848102,50.39,0.04604088112720778
13,133,0,0,1,0,171.8,64,29.21,177.1,83,15.05,223.0,96,10.04,10.3,4,2.78,1,243,571.9,0.01646090534979424,0.018010141633152652,1.2917293233082707,1.331578947368421,1.6766917293233083,54.300000000000004,0.05119705340699815
28,76,0,0,0,37,190.8,58,32.44,221.9,101,18.86,211.2,104,9.5,12.3,4,3.32,1,263,623.9000000000001,0.015209125475285171,0.019714697868248116,2.5105263157894737,2.919736842105263,2.7789473684210524,60.8,0.05460526315789474
28,216,1,0,1,0,212.3,106,36.09,191.1,71,16.24,224.9,79,10.12,9.4,8,2.54,3,256,628.3,0.03125,0.014961005888906575,0.9828703703703704,0.8847222222222222,1.0412037037037036,62.449999999999996,0.040672538030424345
49,73,2,0,1,0,159.0,123,27.03,233.3,95,19.83,178.9,155,8.05,15.2,3,4.1,2,373,571.2,0.00804289544235925,0.026610644257703077,2.1780821917808217,3.195890410958904,2.4506849315068493,54.91,0.07466763795301402
21,183,1,0,0,38,178.4,103,30.33,184.4,79,15.67,203.3,94,9.15,7.2,3,1.94,3,276,566.1,0.010869565217391304,0.01271860095389507,0.9748633879781421,1.0076502732240438,1.110928961748634,55.15,0.035176790571169535
43,106,0,0,1,0,222.1,123,37.76,276.8,92,23.53,213.5,99,9.61,9.0,3,2.43,0,314,712.4,0.009554140127388535,0.012633352049410443,2.0952830188679243,2.6113207547169814,2.0141509433962264,70.9,0.034273624823695344
8,90,2,0,1,0,190.0,98,32.3,196.1,111,16.67,216.4,58,9.74,8.0,6,2.16,2,267,602.5,0.02247191011235955,0.013278008298755186,2.111111111111111,2.178888888888889,2.4044444444444446,58.71,0.036791006642820645
11,112,0,0,0,17,120.0,94,20.4,79.5,104,6.76,214.0,94,9.63,8.7,1,2.35,1,292,413.5,0.003424657534246575,0.021039903264812573,1.0714285714285714,0.7098214285714286,1.9107142857142858,36.79,0.06387605327534657
0,92,0,0,1,0,145.9,90,24.8,148.1,105,12.59,241.3,93,10.86,8.4,1,2.27,2,288,535.3,0.003472222222222222,0.015692135251260977,1.5858695652173913,1.6097826086956522,2.622826086956522,48.25,0.04704663212435233
6,35,1,0,1,0,179.8,82,30.57,176.1,78,14.97,132.6,85,5.97,12.0,5,3.24,1,245,488.5,0.02040816326530612,0.02456499488229273,5.137142857142858,5.031428571428571,3.7885714285714283,51.51,0.06290040768782762
2,28,1,0,1,0,225.7,70,38.37,206.9,90,17.59,167.9,88,7.56,13.8,3,3.73,1,248,600.5,0.012096774193548387,0.022980849292256453,8.060714285714285,7.389285714285714,5.996428571428572,63.519999999999996,0.05872166246851386
26,93,0,0,1,0,199.7,109,33.95,114.2,68,9.71,241.0,109,10.85,7.1,2,1.92,0,286,554.9,0.006993006993006993,0.012795098215894756,2.147311827956989,1.227956989247312,2.5913978494623655,54.510000000000005,0.035222894881673086
0,26,2,0,1,0,150.0,63,25.5,225.0,90,19.13,202.3,99,9.1,9.2,5,2.48,3,252,577.3,0.01984126984126984,0.01593625498007968,5.769230769230769,8.653846153846153,7.7807692307692315,53.73,0.04615670947329239
2,33,0,1,1,0,247.1,114,42.01,146.5,110,12.45,208.9,94,9.4,10.6,2,2.86,4,318,602.5,0.006289308176100629,0.017593360995850623,7.487878787878787,4.4393939393939394,6.33030303030303,63.85999999999999,0.04478546821171313
48,120,1,0,1,0,215.7,75,36.67,244.4,105,20.77,211.2,91,9.5,11.4,5,3.08,2,271,671.3,0.01845018450184502,0.016981975271860572,1.7974999999999999,2.0366666666666666,1.76,66.94,0.046011353450851514
45,124,0,0,1,0,94.8,102,16.12,238.9,91,20.31,279.4,94,12.57,11.6,3,3.13,2,287,613.0999999999999,0.010452961672473868,0.018920241396183334,0.7645161290322581,1.9266129032258066,2.2532258064516126,49.0,0.06387755102040817
32,56,0,0,1,0,79.3,115,13.48,159.0,64,13.52,245.7,99,11.06,10.1,4,2.73,1,278,484.0,0.014388489208633094,0.02086776859504132,1.4160714285714284,2.8392857142857144,4.3875,38.06,0.07172884918549657
30,39,1,0,1,0,157.2,81,26.72,247.7,131,21.05,215.7,141,9.71,9.9,9,2.67,1,353,620.5999999999999,0.025495750708215296,0.01595230422172092,4.030769230769231,6.351282051282051,5.530769230769231,57.48,0.04645093945720251
7,158,1,0,1,0,119.8,123,20.37,262.2,122,22.29,219.8,111,9.89,12.4,5,3.35,1,356,601.8,0.014044943820224719,0.02060485211033566,0.7582278481012658,1.659493670886076,1.3911392405063292,52.55,0.06374881065651761
9,52,2,0,0,24,229.1,86,38.95,168.7,124,14.34,245.4,75,11.04,14.6,2,3.94,1,285,643.1999999999999,0.007017543859649123,0.02269900497512438,4.405769230769231,3.244230769230769,4.719230769230769,64.33000000000001,0.0612466967200373
34,112,1,0,1,0,135.1,112,22.97,226.3,85,19.24,115.2,108,5.18,11.1,6,3.0,1,305,476.59999999999997,0.019672131147540985,0.023289970625262276,1.20625,2.0205357142857143,1.0285714285714287,47.38999999999999,0.06330449461911797
43,12,1,0,1,0,239.7,112,40.75,221.1,122,18.79,207.3,109,9.33,11.1,3,3.0,2,343,668.0999999999999,0.008746355685131196,0.016614279299506065,19.974999999999998,18.425,17.275000000000002,68.87,0.04356033105851604
14,109,2,1,1,0,159.6,136,27.13,151.0,126,12.84,142.1,53,6.39,7.3,4,1.97,4,315,452.70000000000005,0.012698412698412698,0.016125469405787494,1.4642201834862385,1.385321100917431,1.3036697247706421,46.36,0.042493528904227786
49,142,2,0,0,38,231.2,125,39.3,174.8,121,14.86,171.2,87,7.7,12.4,2,3.35,4,333,577.2,0.006006006006006006,0.021483021483021482,1.6281690140845069,1.2309859154929579,1.2056338028169014,61.86,0.05415454251535726
27,60,2,0,1,0,203.7,95,34.63,212.6,122,18.07,177.1,103,7.97,7.9,1,2.13,3,320,593.4,0.003125,0.013313110886417257,3.395,3.5433333333333334,2.9516666666666667,60.67,0.0351079611010384
7,168,0,0,1,0,160.6,110,27.3,185.2,120,15.74,120.2,104,5.41,9.1,4,2.46,1,334,465.99999999999994,0.011976047904191617,0.019527896995708158,0.9559523809523809,1.1023809523809522,0.7154761904761905,48.45,0.05077399380804953
11,138,0,1,1,0,261.1,96,44.39,170.9,120,14.53,71.1,89,3.2,0.0,0,0.0,3,305,503.1,0.0,0.0,1.8920289855072465,1.2384057971014493,0.5152173913043477,62.120000000000005,0.0
19,88,0,0,1,0,138.7,92,23.58,205.8,73,17.49,247.9,119,11.16,9.8,5,2.65,1,284,592.4,0.017605633802816902,0.016542876434841324,1.5761363636363634,2.338636363636364,2.8170454545454544,52.22999999999999,0.05073712425808923
26,119,0,0,1,0,226.6,126,38.52,143.6,107,12.21,94.9,123,4.27,12.1,5,3.27,1,356,465.1,0.014044943820224719,0.026015910556869488,1.9042016806722688,1.2067226890756302,0.7974789915966387,55.0,0.059454545454545454
29,31,1,0,1,0,229.1,120,38.95,172.4,79,14.65,243.6,102,10.96,11.0,4,2.97,3,301,645.1,0.013289036544850499,0.01705161990389087,7.390322580645161,5.561290322580645,7.858064516129032,64.56,0.04600371747211896
46,102,1,0,1,0,157.4,83,26.76,47.3,102,4.02,160.4,92,7.22,11.4,5,3.08,0,277,365.1,0.018050541516245487,0.031224322103533278,1.5431372549019609,0.4637254901960784,1.572549019607843,38.0,0.08105263157894738
38,149,0,0,0,25,185.6,109,31.55,167.3,89,14.22,171.6,100,7.72,10.7,3,2.89,1,298,524.5,0.010067114093959731,0.020400381315538608,1.2456375838926175,1.1228187919463088,1.1516778523489932,53.49,0.0540287904281174
14,138,0,0,1,0,217.2,73,36.92,190.8,127,16.22,133.5,97,6.01,5.2,3,1.4,4,297,541.5,0.010101010101010102,0.009602954755309326,1.5739130434782609,1.382608695652174,0.967391304347826,59.15,0.023668639053254437
38,118,0,0,1,0,183.1,128,31.13,241.0,93,20.49,211.1,108,9.5,12.5,4,3.38,0,329,635.2,0.0121580547112462,0.019678841309823676,1.5516949152542372,2.042372881355932,1.7889830508474576,61.12,0.05530104712041885
46,222,1,0,0,34,218.5,89,37.15,160.7,76,13.66,181.6,76,8.17,4.9,5,1.32,4,241,560.8,0.02074688796680498,0.008737517831669046,0.9842342342342343,0.7238738738738738,0.818018018018018,58.980000000000004,0.022380467955239063
28,130,0,0,1,0,143.8,76,24.45,274.8,103,23.36,194.7,105,8.76,12.3,1,3.32,0,284,613.3,0.0035211267605633804,0.020055437795532368,1.1061538461538463,2.113846153846154,1.4976923076923077,56.57,0.058688350715927165
29,140,0,0,1,0,143.0,100,24.31,193.4,89,16.44,59.5,81,2.68,12.3,8,3.32,4,270,395.9,0.02962962962962963,0.031068451629199297,1.0214285714285714,1.3814285714285715,0.425,43.43,0.07644485378770435
16,101,0,0,0,39,147.2,105,25.02,168.8,96,14.35,165.3,118,7.44,13.0,4,3.51,1,319,481.3,0.012539184952978056,0.027010180760440473,1.4574257425742574,1.6712871287128714,1.6366336633663368,46.809999999999995,0.07498397778252511
1,134,0,0,0,32,224.0,75,38.08,97.5,103,8.29,211.6,80,9.52,10.7,5,2.89,2,258,533.1,0.01937984496124031,0.020071281185518663,1.671641791044776,0.7276119402985075,1.5791044776119403,55.89,0.05170871354446234
2,88,1,1,1,0,132.9,132,22.59,208.2,82,17.7,260.5,42,11.72,14.4,11,3.89,2,256,601.6,0.04296875,0.023936170212765957,1.5102272727272728,2.3659090909090907,2.960227272727273,52.01,0.0747933089790425
13,118,1,0,1,0,160.3,110,27.25,53.2,92,4.52,130.7,119,5.88,10.5,4,2.84,0,321,344.2,0.012461059190031152,0.030505520046484602,1.3584745762711865,0.45084745762711864,1.1076271186440676,37.65,0.07543160690571049
46,93,0,0,0,21,213.8,103,36.35,257.7,72,21.9,218.4,114,9.83,7.2,6,1.94,1,289,689.9,0.020761245674740483,0.010436295115234093,2.2989247311827956,2.770967741935484,2.3483870967741938,68.08,0.028495887191539365
20,232,0,0,1,0,248.2,128,42.19,211.2,96,17.95,147.1,117,6.62,10.0,6,2.7,2,341,606.5,0.017595307917888565,0.016488046166529265,1.0698275862068964,0.9103448275862068,0.634051724137931,66.76,0.04044337926902337
48,137,0,0,0,25,174.6,88,29.68,243.8,118,20.72,259.7,103,11.69,12.2,3,3.29,3,309,678.0999999999999,0.009708737864077669,0.017991446689278868,1.2744525547445256,1.7795620437956206,1.8956204379562043,62.089999999999996,0.05298759864712514
19,3,0,0,0,23,205.5,102,34.94,209.5,83,17.81,182.3,99,8.2,6.4,4,1.73,0,284,597.3,0.014084507042253521,0.01071488364306044,68.5,69.83333333333333,60.76666666666667,60.95,0.028383921246923707
8,137,0,0,1,0,209.1,104,35.55,189.4,96,16.1,214.4,83,9.65,14.8,4,4.0,3,283,612.9,0.014134275618374558,0.024147495513134283,1.5262773722627736,1.3824817518248176,1.564963503649635,61.3,0.06525285481239805
8,42,0,0,1,0,251.1,81,42.69,178.3,106,15.16,184.6,90,8.31,12.7,5,3.43,0,277,614.0,0.018050541516245487,0.020684039087947883,5.978571428571429,4.245238095238095,4.395238095238095,66.16,0.05184401451027812
24,58,1,0,1,0,187.6,113,31.89,217.4,115,18.48,139.7,92,6.29,9.8,5,2.65,3,320,544.7,0.015625,0.01799155498439508,3.2344827586206897,3.7482758620689656,2.408620689655172,56.660000000000004,0.04677020825979526
40,55,0,0,0,37,197.5,89,33.58,228.7,141,19.44,313.4,121,14.1,19.7,2,5.32,1,351,739.5999999999999,0.005698005698005698,0.026636019469983778,3.590909090909091,4.158181818181818,5.698181818181817,67.11999999999999,0.0792610250297974
0,69,2,0,1,0,221.6,88,37.67,231.8,87,19.7,211.7,116,9.53,8.6,9,2.32,1,291,665.0999999999999,0.030927835051546393,0.01293038640805894,3.2115942028985507,3.3594202898550725,3.068115942028985,66.9,0.03467862481315396
13,100,0,0,1,0,200.7,151,34.12,290.8,127,24.72,186.7,105,8.4,10.2,9,2.75,1,383,678.2,0.02349869451697128,0.015039811265113534,2.0069999999999997,2.908,1.867,67.24,0.0408982748364069
48,86,2,0,1,0,212.8,79,36.18,90.9,145,7.73,152.3,67,6.85,11.9,3,3.21,2,291,456.00000000000006,0.010309278350515464,0.026096491228070173,2.474418604651163,1.0569767441860465,1.7709302325581397,50.76,0.0632387706855792
44,105,2,0,1,0,213.3,99,36.26,153.1,79,13.01,227.9,98,10.26,10.8,5,2.92,1,276,594.3,0.018115942028985508,0.018172640080767292,2.0314285714285716,1.458095238095238,2.1704761904761907,59.529999999999994,0.04905089870653452
23,111,1,1,1,0,177.1,102,30.11,249.1,102,21.17,153.3,66,6.9,8.8,4,2.38,2,270,579.5,0.014814814814814815,0.015185504745470235,1.5954954954954954,2.244144144144144,1.3810810810810812,58.18,0.04090752836026126
41,75,1,0,1,0,229.2,59,38.96,142.8,107,12.14,291.6,109,13.12,8.5,5,2.3,0,275,663.6,0.01818181818181818,0.012808921036769137,3.056,1.9040000000000001,3.8880000000000003,64.22,0.03581438804110869
0,95,2,0,0,24,129.4,120,22.0,159.8,68,13.58,214.4,83,9.65,12.6,4,3.4,4,271,503.6,0.014760147601476014,0.0250198570293884,1.3621052631578947,1.6821052631578948,2.256842105263158,45.23,0.07517134645147026
12,137,2,0,1,0,203.1,97,34.53,132.0,76,11.22,250.9,94,11.29,9.2,4,2.48,4,267,586.0,0.0149812734082397,0.015699658703071672,1.4824817518248175,0.9635036496350365,1.8313868613138686,57.04,0.043478260869565216
45,116,1,1,1,0,232.2,98,39.47,244.7,91,20.8,151.3,69,6.81,10.6,1,2.86,7,258,628.2,0.003875968992248062,0.016873607131486786,2.0017241379310344,2.1094827586206897,1.3043103448275863,67.08,0.04263565891472868
46,125,0,0,1,0,138.5,96,23.55,159.7,117,13.57,212.7,91,9.57,7.7,3,2.08,2,304,510.9,0.009868421052631578,0.015071442552358583,1.108,1.2775999999999998,1.7016,46.690000000000005,0.04454915399443135
34,65,0,0,1,0,189.3,74,32.18,205.3,90,17.45,228.2,78,10.27,8.5,13,2.3,3,242,622.8,0.05371900826446281,0.013648041104688504,2.9123076923076923,3.1584615384615384,3.5107692307692306,59.89999999999999,0.038397328881469114
39,100,2,0,1,0,254.2,97,43.21,262.0,88,22.27,256.3,82,11.53,13.6,6,3.67,0,267,772.5,0.02247191011235955,0.017605177993527506,2.542,2.62,2.563,77.01,0.04765614855213608
47,70,1,0,1,0,176.5,85,30.01,119.2,93,10.13,227.7,90,10.25,8.7,5,2.35,1,268,523.4,0.018656716417910446,0.01662208635842568,2.5214285714285714,1.7028571428571428,3.2528571428571427,50.39,0.0466362373486803
12,67,0,0,1,0,234.3,111,39.83,206.4,87,17.54,157.3,101,7.08,5.8,10,1.57,3,299,598.0,0.033444816053511704,0.009698996655518394,3.4970149253731346,3.0805970149253734,2.347761194029851,64.45,0.024359968968192397
29,50,2,0,0,39,147.3,75,25.04,244.8,74,20.81,216.9,101,9.76,13.2,3,3.56,2,250,609.0,0.012,0.02167487684729064,2.946,4.896,4.338,55.60999999999999,0.06401726308217948
22,42,0,0,1,0,171.0,129,29.07,183.9,96,15.63,130.2,90,5.86,4.6,6,1.24,0,315,485.09999999999997,0.01904761904761905,0.00948258091115234,4.071428571428571,4.378571428571429,3.0999999999999996,50.56,0.0245253164556962
4,103,0,0,0,34,240.6,92,40.9,204.2,99,17.36,297.0,82,13.37,12.7,9,3.43,5,273,741.8,0.03296703296703297,0.01712051765974656,2.3359223300970875,1.98252427184466,2.883495145631068,71.63,0.0478849644003909
44,90,0,0,1,0,114.4,108,19.45,232.8,150,19.79,198.1,78,8.91,8.9,3,2.4,0,336,545.3000000000001,0.008928571428571428,0.016321291032459197,1.271111111111111,2.586666666666667,2.201111111111111,48.14999999999999,0.049844236760124616
15,66,2,0,1,0,113.9,112,19.36,271.8,106,23.1,216.7,95,9.75,15.6,3,4.21,2,313,602.4000000000001,0.009584664536741214,0.025896414342629476,1.7257575757575758,4.118181818181818,3.283333333333333,52.21,0.08063589350699099
28,22,1,0,1,0,180.0,65,30.6,207.0,106,17.6,182.8,111,8.23,8.3,6,2.24,1,282,569.8,0.02127659574468085,0.014566514566514569,8.181818181818182,9.409090909090908,8.30909090909091,56.43000000000001,0.03969519758993443
48,147,2,0,0,35,110.8,123,18.84,199.2,81,16.93,212.9,77,9.58,8.9,4,2.4,2,281,522.9,0.014234875444839857,0.017020462803595336,0.7537414965986394,1.3551020408163263,1.4482993197278913,45.349999999999994,0.052921719955898575
25,57,0,0,0,26,138.7,99,23.58,134.5,105,11.43,261.7,95,11.78,13.0,5,3.51,2,299,534.9,0.016722408026755852,0.024303608151056273,2.433333333333333,2.3596491228070176,4.591228070175438,46.79,0.07501602906603975
40,7,2,0,0,33,211.8,99,36.01,170.9,110,14.53,244.2,125,10.99,11.2,4,3.02,2,334,626.9000000000001,0.011976047904191617,0.01786568830754506,30.25714285714286,24.414285714285715,34.885714285714286,61.53,0.04908174874045181
35,85,0,0,1,0,234.5,113,39.87,237.3,116,20.17,122.7,110,5.52,12.9,3,3.48,4,339,594.5,0.008849557522123894,0.021698906644238857,2.7588235294117647,2.791764705882353,1.443529411764706,65.56,0.05308114704087858
14,92,2,0,1,0,240.2,86,40.83,107.6,79,9.15,156.6,121,7.05,7.5,4,2.03,1,286,504.4,0.013986013986013986,0.014869151467089612,2.610869565217391,1.1695652173913043,1.702173913043478,57.029999999999994,0.035595300718919864
20,92,2,0,1,0,222.4,105,37.81,164.0,129,13.94,233.3,113,10.5,9.9,8,2.67,1,347,619.7,0.023054755043227664,0.015975472002581894,2.4173913043478263,1.7826086956521738,2.5358695652173915,62.25,0.04289156626506024
26,133,0,0,1,0,113.3,137,19.26,160.2,103,13.62,228.8,98,10.3,10.1,7,2.73,2,338,502.3,0.020710059171597635,0.020107505474815848,0.8518796992481202,1.2045112781954885,1.7203007518796993,43.18000000000001,0.06322371468272348
37,134,1,0,1,0,107.0,146,18.19,220.0,116,18.7,149.8,108,6.74,7.2,3,1.94,2,370,476.8,0.008108108108108109,0.015100671140939598,0.7985074626865671,1.6417910447761195,1.117910447761194,43.63,0.04446481778592711
